,sampleid,sample.type,tumor.type,patientid,subtype,cancertype,tsne_0,tsne_1,tsne_2,umap_0,umap_1,umap_2
TCGA-CQ-A4CB-01,TCGA.CQ.A4CB.01A.11R.A24Z.07,01,HNSC,,,,-14.57994514738323,39.33146368434747,-25.83685950388063,1.4688571137383208,-7.694746339447162,-3.4199650150520817
TCGA-CQ-A4CD-01,TCGA.CQ.A4CD.01A.21R.A24Z.07,01,HNSC,,,,-16.37589476887111,37.798371715089296,-25.84764495063673,1.520842087916942,-7.6223244256936376,-3.2292743182367323
TCGA-CQ-A4CE-01,TCGA.CQ.A4CE.01A.11R.A266.07,01,HNSC,,,,-11.761917395401966,42.844672666987165,-21.502164099885295,1.5758729289042106,-8.008447581750689,-3.899711344022801
TCGA-CQ-A4CG-01,TCGA.CQ.A4CG.01A.11R.A266.07,01,HNSC,,,,-13.322061113229758,42.696742010437134,-23.32392438221066,1.5913942821461362,-8.028606119178345,-3.899990504740016
TCGA-CQ-A4CH-01,TCGA.CQ.A4CH.01A.11R.A266.07,01,HNSC,,,,-12.00583256143958,43.66700543817387,-23.903239234939385,1.5630367834987613,-8.011967235599876,-4.020512475962122
TCGA-CQ-A4CI-01,TCGA.CQ.A4CI.01A.11R.A266.07,01,HNSC,,,,-12.365932967243811,43.34926584253227,-22.18029341586863,1.60388905556097,-8.048273630813,-3.922373362622569
TCGA-CR-5243-01,TCGA.CR.5243.01A.01R.1514.07,01,HNSC,TCGA-CR-5243,Atypical,Head and Neck,-15.298591857607216,39.662326875049864,-24.286309690831626,1.5747047035666133,-7.710492435503103,-3.483061637394129
TCGA-CR-5247-01,TCGA.CR.5247.01A.01R.2016.07,01,HNSC,TCGA-CR-5247,Classical,Head and Neck,-16.22333057043334,37.66415971625748,-25.664639781866498,1.5326744241022974,-7.602362394128289,-3.226945078568712
TCGA-CR-5248-01,TCGA.CR.5248.01A.01R.2016.07,01,HNSC,TCGA-CR-5248,Atypical,Head and Neck,-14.493980375544353,39.212094612020806,-25.927567326118332,1.4712525217142536,-7.634361591212286,-3.382718395010531
TCGA-CR-5249-01,TCGA.CR.5249.01A.01R.1514.07,01,HNSC,TCGA-CR-5249,Atypical,Head and Neck,-15.965496774162926,39.28106774868025,-26.974986238268702,1.5360243153154858,-7.5799088747902115,-3.2328805268158605
TCGA-CR-5250-01,TCGA.CR.5250.01A.01R.1514.07,01,HNSC,TCGA-CR-5250,Atypical,Head and Neck,-10.13892349057283,40.697976094859854,-25.70414056943408,1.454383245992589,-7.888353570281391,-4.186918490183144
TCGA-CR-6467-01,TCGA.CR.6467.01A.11R.1873.07,01,HNSC,TCGA-CR-6467,Atypical,Head and Neck,-12.548415537060654,41.92526768885876,-22.10586403708499,1.5113776142659106,-7.950850166444558,-3.8364402973856535
TCGA-CR-6470-01,TCGA.CR.6470.01A.11R.1873.07,01,HNSC,TCGA-CR-6470,Atypical,Head and Neck,-10.477577000828813,41.70548801875184,-24.53136509866277,1.4752251253565254,-7.917217494474077,-4.162017668608586
TCGA-CR-6471-01,TCGA.CR.6471.01A.11R.1873.07,01,HNSC,TCGA-CR-6471,Basal,Head and Neck,-16.207501703874392,38.11086864546488,-28.291639060892212,1.4777009624164448,-7.548933710088607,-3.153913874656518
TCGA-CR-6472-01,TCGA.CR.6472.01A.11R.1873.07,01,HNSC,TCGA-CR-6472,Atypical,Head and Neck,-10.322304060756505,41.350158785395294,-25.063495372679217,1.4541390406611647,-7.892880464576286,-4.208182997351425
TCGA-CR-6473-01,TCGA.CR.6473.01A.11R.1873.07,01,HNSC,TCGA-CR-6473,Atypical,Head and Neck,-16.063764217517697,38.99483243692311,-27.211231916954155,1.4957228007080101,-7.555423835338698,-3.211340998767493
TCGA-CR-6474-01,TCGA.CR.6474.01A.11R.1873.07,01,HNSC,TCGA-CR-6474,Mesenchymal,Head and Neck,-10.129592027981767,41.98595870157898,-25.20793632337325,1.4621532792554006,-7.900781247303939,-4.181235266967713
TCGA-CR-6477-01,TCGA.CR.6477.01A.11R.1873.07,01,HNSC,TCGA-CR-6477,Mesenchymal,Head and Neck,-10.267970631661859,41.001241093450076,-25.39390326132782,1.4590590603616131,-7.895514646457186,-4.175092168617527
TCGA-CR-6478-01,TCGA.CR.6478.01A.11R.1873.07,01,HNSC,TCGA-CR-6478,Mesenchymal,Head and Neck,-16.406309344212914,38.20433708947052,-26.34404494234808,1.5093052684559383,-7.6068572754401425,-3.2302120047584917
TCGA-CR-6480-01,TCGA.CR.6480.01A.11R.1873.07,01,HNSC,,,,-14.110208872983169,37.27423810782517,-28.23587440000692,1.3854553013929183,-7.474407796742077,-3.1848021576179018
TCGA-CR-6481-01,TCGA.CR.6481.01A.11R.1873.07,01,HNSC,TCGA-CR-6481,Atypical,Head and Neck,-15.119065027923302,38.98623634096275,-28.855574781428047,1.4261829604083165,-7.498078659473301,-3.1716845812221544
TCGA-CR-6482-01,TCGA.CR.6482.01A.11R.1873.07,01,HNSC,TCGA-CR-6482,Atypical,Head and Neck,-13.368296403921759,37.229808987120876,-27.00901604489515,1.4128545816631588,-7.509410024081519,-3.213492723734313
TCGA-CR-6484-01,TCGA.CR.6484.01A.11R.1873.07,01,HNSC,TCGA-CR-6484,Mesenchymal,Head and Neck,-11.361518781570258,41.76934054743626,-22.645809385158046,1.5536063946980039,-7.996869885172923,-3.944278684567938
TCGA-CR-6487-01,TCGA.CR.6487.01A.11R.1873.07,01,HNSC,TCGA-CR-6487,Atypical,Head and Neck,-10.029407312302165,41.891253837588906,-24.05969979510653,1.4821621979357884,-7.922224835160017,-4.158989398134776
TCGA-CR-6488-01,TCGA.CR.6488.01A.12R.2081.07,01,HNSC,TCGA-CR-6488,Mesenchymal,Head and Neck,-13.407047341739096,38.23382568886845,-28.218417374292848,1.4102395128394634,-7.5027460633760095,-3.1986897390982114
TCGA-CR-6491-01,TCGA.CR.6491.01A.11R.1873.07,01,HNSC,TCGA-CR-6491,Basal,Head and Neck,-17.141381986181802,37.535771221882406,-26.026569420569324,1.5182362218543564,-7.6374444024678025,-3.242340318592996
TCGA-CR-6492-01,TCGA.CR.6492.01A.12R.2081.07,01,HNSC,TCGA-CR-6492,Atypical,Head and Neck,-15.843808002451693,38.88565844773378,-26.324355875788974,1.5129315082983392,-7.594097002077227,-3.2396612230242625
TCGA-CR-6493-01,TCGA.CR.6493.01A.11R.1873.07,01,HNSC,TCGA-CR-6493,Basal,Head and Neck,-16.21465490256024,43.44739570379708,-25.788010333109263,1.369642839080371,-7.987536338383528,-3.588840610231142
TCGA-CR-7364-01,TCGA.CR.7364.01A.11R.2016.07,01,HNSC,TCGA-CR-7364,Atypical,Head and Neck,-13.501413829787364,37.851251768324445,-27.38246028299626,1.4189162879029773,-7.51910022395486,-3.229447921826396
TCGA-CR-7365-01,TCGA.CR.7365.01A.11R.2016.07,01,HNSC,TCGA-CR-7365,Basal,Head and Neck,-17.400844127356464,41.637714668153386,-26.503221697080694,1.3240685438850592,-7.924737695510042,-3.4067174831250653
TCGA-CR-7367-01,TCGA.CR.7367.01A.11R.2016.07,01,HNSC,TCGA-CR-7367,Mesenchymal,Head and Neck,-12.675921235615641,43.26485044191406,-22.738196333052635,1.5946306198016509,-8.040138112701678,-3.9286757640998373
TCGA-CR-7368-01,TCGA.CR.7368.01A.11R.2132.07,01,HNSC,TCGA-CR-7368,Atypical,Head and Neck,-10.400142483202186,41.07987408266846,-22.96911012102513,1.5281045232112107,-7.983242578280747,-4.020498000956851
TCGA-CR-7369-01,TCGA.CR.7369.01A.11R.2132.07,01,HNSC,TCGA-CR-7369,Atypical,Head and Neck,-13.039422632496851,37.207377376309395,-26.9715309562133,1.4091672765931742,-7.485833498649133,-3.205172860844201
TCGA-CR-7370-01,TCGA.CR.7370.01A.11R.2132.07,01,HNSC,TCGA-CR-7370,Classical,Head and Neck,-14.43062966634137,38.866098729439344,-28.05623379396527,1.419141678688484,-7.507862233479022,-3.1862611324089207
TCGA-CR-7371-01,TCGA.CR.7371.01A.11R.2016.07,01,HNSC,TCGA-CR-7371,Atypical,Head and Neck,-13.185433224516364,36.89235093120015,-26.793056770530804,1.4128279515204418,-7.504496598171132,-3.214313632982349
TCGA-CR-7372-01,TCGA.CR.7372.01A.11R.2016.07,01,HNSC,TCGA-CR-7372,Basal,Head and Neck,-14.573897909355551,38.633309317990694,-27.90430748652348,1.4316264566885974,-7.517798766165915,-3.1938392989354023
TCGA-CR-7373-01,TCGA.CR.7373.01A.11R.2016.07,01,HNSC,TCGA-CR-7373,Basal,Head and Neck,-10.550170784544859,41.16785114477554,-23.549503312061322,1.501664907858691,-7.960919001835846,-4.089078700744827
TCGA-CR-7374-01,TCGA.CR.7374.01A.11R.2016.07,01,HNSC,TCGA-CR-7374,Atypical,Head and Neck,-17.176337356130674,41.79792984519975,-26.681002354699853,1.3475077729414093,-7.905789659355647,-3.437427454594318
TCGA-CR-7376-01,TCGA.CR.7376.01A.11R.2132.07,01,HNSC,TCGA-CR-7376,Mesenchymal,Head and Neck,-17.023134106102496,37.887181005498334,-25.46089818232262,1.4850168681934033,-7.657445758900503,-3.261379826276758
TCGA-CR-7377-01,TCGA.CR.7377.01A.11R.2016.07,01,HNSC,TCGA-CR-7377,Mesenchymal,Head and Neck,-15.069782059774123,38.300728166172746,-28.63332074243359,1.4130279894093232,-7.4978033441360274,-3.169263147916837
TCGA-CR-7379-01,TCGA.CR.7379.01A.11R.2016.07,01,HNSC,TCGA-CR-7379,Basal,Head and Neck,-16.177122250675303,43.22410474157339,-25.893146220028363,1.3772244386522878,-7.938390031333373,-3.5359055961416703
TCGA-CR-7380-01,TCGA.CR.7380.01A.11R.2016.07,01,HNSC,TCGA-CR-7380,Basal,Head and Neck,-12.770433843064854,44.58757391552435,-22.422206272786987,1.6146120607967487,-8.063907046141885,-3.938946796413387
TCGA-CR-7382-01,TCGA.CR.7382.01A.11R.2132.07,01,HNSC,TCGA-CR-7382,Mesenchymal,Head and Neck,-12.80653415903693,43.60054603596081,-22.74157726633107,1.6073826171104195,-8.055103617801219,-3.937526637943889
TCGA-CR-7383-01,TCGA.CR.7383.01A.11R.2132.07,01,HNSC,TCGA-CR-7383,Mesenchymal,Head and Neck,-16.803464620890143,41.924367597395864,-26.933066650860663,1.3310342121215561,-7.924854471147594,-3.434893454729155
TCGA-CR-7385-01,TCGA.CR.7385.01A.11R.2016.07,01,HNSC,TCGA-CR-7385,Atypical,Head and Neck,-16.24949188031399,43.36194309741772,-25.845211867714973,1.3743684978496713,-7.945319682702694,-3.5382924552474067
TCGA-CR-7386-01,TCGA.CR.7386.01A.11R.2016.07,01,HNSC,TCGA-CR-7386,Mesenchymal,Head and Neck,-13.247279110854816,42.3510628810143,-23.283573576899137,1.5847452771474204,-8.011096276875437,-3.8823377297986745
TCGA-CR-7388-01,TCGA.CR.7388.01A.11R.2016.07,01,HNSC,TCGA-CR-7388,Atypical,Head and Neck,-17.422307374979745,41.5517939235819,-26.472218302742434,1.3822799659052607,-7.869095062655443,-3.422193827155225
TCGA-CR-7389-01,TCGA.CR.7389.01A.11R.2016.07,01,HNSC,TCGA-CR-7389,Atypical,Head and Neck,-12.379320185360411,42.83701543719937,-22.66304184188225,1.5781724698487822,-8.022997174297831,-3.9369686854460753
TCGA-CR-7390-01,TCGA.CR.7390.01A.11R.2016.07,01,HNSC,TCGA-CR-7390,Classical,Head and Neck,-10.815817876467893,40.59479598441464,-25.99725027459343,1.457761303072104,-7.872435145685634,-4.1223350828851455
TCGA-CR-7391-01,TCGA.CR.7391.01A.11R.2016.07,01,HNSC,TCGA-CR-7391,Atypical,Head and Neck,-10.450524477538435,42.0948119788579,-23.2289098745397,1.5011646295654026,-7.956229217307907,-4.049882127107744
TCGA-CR-7392-01,TCGA.CR.7392.01A.11R.2016.07,01,HNSC,TCGA-CR-7392,Mesenchymal,Head and Neck,-16.23336804324376,43.35386495302428,-25.86681801681901,1.3764070118456915,-7.9458238130451315,-3.542707625811761
TCGA-CR-7393-01,TCGA.CR.7393.01A.11R.2016.07,01,HNSC,TCGA-CR-7393,Atypical,Head and Neck,-13.520051094935368,42.77136634304268,-23.235108628175016,1.5922607435746339,-8.032309753499764,-3.919584061677187
TCGA-CR-7394-01,TCGA.CR.7394.01A.11R.2016.07,01,HNSC,TCGA-CR-7394,Basal,Head and Neck,-12.280047578955521,40.94610574897345,-21.780731253057112,1.6156559065209497,-8.058674888514705,-3.886264791457702
TCGA-CR-7395-01,TCGA.CR.7395.01A.11R.2016.07,01,HNSC,TCGA-CR-7395,Basal,Head and Neck,-15.621452544456803,38.03929751795713,-28.67241656173466,1.4189126176255304,-7.502920200131144,-3.1712570487733602
TCGA-CR-7397-01,TCGA.CR.7397.01A.11R.2016.07,01,HNSC,TCGA-CR-7397,Mesenchymal,Head and Neck,-16.307735001756413,43.378602897481315,-25.83635838407217,1.368593135148707,-7.940267943540159,-3.521128655571425
TCGA-CR-7398-01,TCGA.CR.7398.01A.11R.2016.07,01,HNSC,TCGA-CR-7398,Classical,Head and Neck,26.281958611894108,26.486996083396885,-27.77913440758257,-8.665575965081686,-5.4069760409904575,-3.9442156290508565
TCGA-CR-7399-01,TCGA.CR.7399.01A.11R.2016.07,01,HNSC,TCGA-CR-7399,Atypical,Head and Neck,29.72669443094712,16.21912990270789,-13.310973806377572,-7.901552682955804,-4.105445075421827,-4.329776001623329
TCGA-CR-7401-01,TCGA.CR.7401.01A.11R.2016.07,01,HNSC,TCGA-CR-7401,Basal,Head and Neck,25.02829408860251,25.596118552862382,-26.41110420837059,-8.660791230848629,-5.418538221336995,-3.8398419431705473
TCGA-CR-7402-01,TCGA.CR.7402.01A.11R.2016.07,01,HNSC,TCGA-CR-7402,Atypical,Head and Neck,26.601451186469014,28.77050034001892,-9.838754941742364,-9.002821839476049,-3.7667154189758394,-4.593875922454486
TCGA-CR-7404-01,TCGA.CR.7404.01A.11R.2132.07,01,HNSC,TCGA-CR-7404,Atypical,Head and Neck,23.491211685392887,29.08341215147572,-7.101329098493873,-9.10155074617478,-3.4438673379102247,-4.224685472687168
TCGA-CS-4938-01,TCGA.CS.4938.01B.11R.1896.07,01,LGG,TCGA-CS-4938,TP53 mutations,Glioma,21.28175963803051,28.720988631208638,-27.446254539200275,-8.96038356084291,-5.529060570728194,-3.540737671516271
TCGA-CS-4941-01,TCGA.CS.4941.01A.01R.1470.07,01,LGG,TCGA-CS-4941,IDH wild-type,Glioma,22.797244755704014,26.232184371311433,-10.27995108839014,-8.818536383550898,-3.5261496579692024,-4.221479625642873
TCGA-CS-4942-01,TCGA.CS.4942.01A.01R.1470.07,01,LGG,TCGA-CS-4942,TP53 mutations,Glioma,19.699696532186774,32.14398499296669,-11.745083143887502,-9.267497397077316,-3.4254375799502004,-3.87434745794592
TCGA-CS-4943-01,TCGA.CS.4943.01A.01R.1470.07,01,LGG,TCGA-CS-4943,TP53 mutations,Glioma,25.81641160601828,19.660198667553573,-12.261810555660468,-8.658980802143386,-3.6444196834693674,-4.25841040549479
TCGA-CS-4944-01,TCGA.CS.4944.01A.01R.1470.07,01,LGG,TCGA-CS-4944,TP53 mutations,Glioma,20.947566821565285,29.735677731415706,-28.597368687614143,-9.162419692368777,-5.383091344932306,-3.4119972361236086
TCGA-CS-5390-01,TCGA.CS.5390.01A.02R.1470.07,01,LGG,TCGA-CS-5390,most upregulate TERT,Glioma,20.178010866097203,22.936534709843503,-21.86977906018584,-8.560079611900571,-5.756654996496813,-3.35814242221248
TCGA-CS-5393-01,TCGA.CS.5393.01A.01R.1470.07,01,LGG,TCGA-CS-5393,TP53 mutations,Glioma,28.369039416981796,13.873094532641923,-14.35596526435225,-7.892346599789989,-4.4225206745793395,-4.339887282736089
TCGA-CS-5394-01,TCGA.CS.5394.01A.01R.1470.07,01,LGG,TCGA-CS-5394,most upregulate TERT,Glioma,30.096646957040075,15.339562551418206,-14.081541488311139,-7.894105146793713,-4.095697995348796,-4.301620280719672
TCGA-CS-5395-01,TCGA.CS.5395.01A.01R.1470.07,01,LGG,TCGA-CS-5395,IDH wild-type,Glioma,25.9654736248684,27.902118848050673,-6.9032059940571875,-9.000028021839476,-3.606142571341078,-4.432464511722755
TCGA-CS-5396-01,TCGA.CS.5396.01A.02R.1470.07,01,LGG,TCGA-CS-5396,most upregulate TERT,Glioma,27.2773075899617,24.11369204731977,-24.43399659567509,-8.49573190620117,-5.222760069027302,-4.013352680826053
TCGA-CS-5397-01,TCGA.CS.5397.01A.01R.1896.07,01,LGG,TCGA-CS-5397,IDH wild-type,Glioma,28.79069891410079,29.132101342386793,-10.092387801552654,-9.072269323007236,-3.829016088002753,-4.683224708071207
TCGA-CS-6186-01,TCGA.CS.6186.01A.12R.2027.07,01,LGG,TCGA-CS-6186,IDH wild-type,Glioma,26.438972275413104,24.65936676083449,-28.146343545162317,-8.71083293853027,-5.431275387764194,-3.8648564365170484
TCGA-CS-6188-01,TCGA.CS.6188.01A.11R.1896.07,01,LGG,TCGA-CS-6188,IDH wild-type,Glioma,21.057123123503825,29.137554639589457,-27.759459986736218,-9.112217656211751,-5.4299241897099275,-3.4581376613389945
TCGA-CS-6290-01,TCGA.CS.6290.01A.11R.1708.07,01,LGG,TCGA-CS-6290,TP53 mutations,Glioma,18.55058465254633,24.690961925511807,-22.185860751521094,-8.616823386163368,-5.929833125383528,-3.2107156762834452
TCGA-CS-6665-01,TCGA.CS.6665.01A.11R.1896.07,01,LGG,TCGA-CS-6665,TP53 mutations,Glioma,20.03998147348493,27.056846758977148,-11.40027984380279,-8.888097951019619,-3.2771967760272367,-3.8716614138141816
TCGA-CS-6666-01,TCGA.CS.6666.01A.11R.1896.07,01,LGG,TCGA-CS-6666,TP53 mutations,Glioma,19.26961814425481,23.169372478392276,-24.60881880828457,-8.675092388715555,-5.816127455571746,-3.341210301600814
TCGA-CS-6667-01,TCGA.CS.6667.01A.12R.2027.07,01,LGG,TCGA-CS-6667,TP53 mutations,Glioma,28.05216689421289,27.668980273956663,-7.575066876336963,-8.997813790820524,-3.7318983563660395,-4.5680384989218545
TCGA-CS-6668-01,TCGA.CS.6668.01A.11R.1896.07,01,LGG,TCGA-CS-6668,most upregulate TERT,Glioma,21.257097118001408,30.30852306855193,-25.973863826650764,-9.030339580579321,-5.505854798085461,-3.5012436941214373
TCGA-CS-6669-01,TCGA.CS.6669.01A.11R.1896.07,01,LGG,TCGA-CS-6669,some upregulate TERT,Glioma,23.255212807543874,28.885987778533014,-9.96126729362623,-9.15295109722268,-3.383257667829019,-4.132632871687219
TCGA-CS-6670-01,TCGA.CS.6670.01A.11R.1896.07,01,LGG,TCGA-CS-6670,some upregulate TERT,Glioma,22.12790354098681,24.69664916790287,-12.240298220797467,-8.632432644153518,-3.4935087617436773,-4.056819485243298
TCGA-CU-A0YN-01,TCGA.CU.A0YN.01A.21R.A10U.07,01,BLCA,,,,24.19503469012107,26.528238268741735,-9.481604424491822,-8.913889859753558,-3.5575359197462713,-4.296689133629871
TCGA-CU-A0YN-11,TCGA.CU.A0YN.11A.11R.A10U.07,11,BLCA,,,,20.29396336234436,27.16691732311146,-11.59473112671233,-8.925890738425501,-3.3119746868310487,-3.9194583556786333
TCGA-CU-A0YO-01,TCGA.CU.A0YO.01A.11R.A10U.07,01,BLCA,,,,20.14056753313187,25.225736346118566,-10.495683679676189,-8.741358400272267,-3.3588502172039556,-3.9260188965833875
TCGA-CU-A0YR-01,TCGA.CU.A0YR.01A.12R.A10U.07,01,BLCA,,,,26.759052213077275,29.011777540318395,-7.846525587020986,-9.074146096774829,-3.6434461662146633,-4.528856385235639
TCGA-CU-A0YR-11,TCGA.CU.A0YR.11A.13R.A10U.07,11,BLCA,,,,24.14370020469901,25.640560009952953,-11.819341279342018,-8.665202547313319,-3.499023580849107,-4.111902941418046
TCGA-CU-A3KJ-01,TCGA.CU.A3KJ.01A.11R.A21D.07,01,BLCA,,,,24.052100028863617,25.618542934356938,-27.147665220010538,-8.755573336727384,-5.459432667854882,-3.755063530490619
TCGA-CU-A3QU-01,TCGA.CU.A3QU.01A.11R.A22U.07,01,BLCA,,,,21.066811209833805,30.438841650091934,-8.655029458074736,-9.284554007546648,-3.2632991761749266,-3.962980073498186
TCGA-CU-A3YL-01,TCGA.CU.A3YL.01A.11R.A22U.07,01,BLCA,,,,21.233494041129283,28.00838021646166,-10.99829271885474,-8.970579393872741,-3.3168908950155194,-3.9266815583273647
TCGA-CU-A5W6-01,TCGA.CU.A5W6.01A.11R.A28M.07,01,BLCA,,,,22.574347339364813,25.790187764363782,-10.477420748051559,-8.756823625228277,-3.4979800507137546,-4.152569696058505
TCGA-CU-A72E-01,TCGA.CU.A72E.01A.12R.A33J.07,01,BLCA,,,,27.356751047523723,28.230603969514856,-8.578485193516322,-9.059350406447278,-3.7003451323760026,-4.612974976601106
TCGA-CV-5430-01,TCGA.CV.5430.01A.02R.1686.07,01,HNSC,TCGA-CV-5430,Atypical,Head and Neck,23.801109804648178,25.617949933866893,-26.71957948281737,-8.788073850375294,-5.440315875698622,-3.7004856274022475
TCGA-CV-5431-01,TCGA.CV.5431.01A.01R.1514.07,01,HNSC,TCGA-CV-5431,Mesenchymal,Head and Neck,23.330902457030934,23.375149493031092,-26.576643227408514,-8.617755117383318,-5.511032931701927,-3.752236668907471
TCGA-CV-5432-01,TCGA.CV.5432.01A.02R.1686.07,01,HNSC,TCGA-CV-5432,Classical,Head and Neck,19.43526391144632,28.635137668278063,-11.132686659803454,-9.053165438599557,-3.27381699670815,-3.8538632346137067
TCGA-CV-5434-01,TCGA.CV.5434.01A.01R.1686.07,01,HNSC,TCGA-CV-5434,Mesenchymal,Head and Neck,20.987058363464804,25.974801330772312,-24.605656417282894,-8.711122506335768,-5.751395811878387,-3.409665439561661
TCGA-CV-5435-01,TCGA.CV.5435.01A.01R.1686.07,01,HNSC,TCGA-CV-5435,Classical,Head and Neck,19.506590593943326,25.951971295764174,-24.204693149346344,-8.766636797009175,-5.756975041247901,-3.3670952881623584
TCGA-CV-5436-01,TCGA.CV.5436.01A.01R.1514.07,01,HNSC,TCGA-CV-5436,Basal,Head and Neck,26.61860696097719,18.832314385930324,-12.569468929378093,-8.315306167645312,-3.8217148604971234,-4.223441552866917
TCGA-CV-5439-01,TCGA.CV.5439.01A.01R.1686.07,01,HNSC,TCGA-CV-5439,Basal,Head and Neck,20.829062392769487,31.56796832177737,-9.172363144664413,-9.324338862424094,-3.245299352999773,-3.9423857319083666
TCGA-CV-5440-01,TCGA.CV.5440.01A.01R.1514.07,01,HNSC,TCGA-CV-5440,Classical,Head and Neck,22.344003201375333,28.586497434748498,-27.311308351068,-9.045094218643943,-5.470412400661276,-3.502720688169632
TCGA-CV-5441-01,TCGA.CV.5441.01A.01R.1514.07,01,HNSC,TCGA-CV-5441,Basal,Head and Neck,21.064133462055434,27.961871059941586,-27.216244006154565,-9.032144056191262,-5.511418846900911,-3.47404048583975
TCGA-CV-5442-01,TCGA.CV.5442.01A.01R.1514.07,01,HNSC,TCGA-CV-5442,Basal,Head and Neck,28.48936761346967,27.999145015890186,-8.682116233909829,-9.065724902770006,-3.755500968615295,-4.658025676248801
TCGA-CV-5443-01,TCGA.CV.5443.01A.01R.1514.07,01,HNSC,TCGA-CV-5443,Atypical,Head and Neck,23.047385096182435,28.285511422321186,-26.517684223478497,-8.944698194263404,-5.481610190263315,-3.5785559450237034
TCGA-CV-5444-01,TCGA.CV.5444.01A.02R.1514.07,01,HNSC,TCGA-CV-5444,Mesenchymal,Head and Neck,21.22690055033181,29.758513402621393,-8.026077887329492,-9.199342345448667,-3.3164299922960168,-4.024729867108745
TCGA-CV-5966-01,TCGA.CV.5966.01A.11R.1686.07,01,HNSC,TCGA-CV-5966,Mesenchymal,Head and Neck,19.492208701102232,25.991985694508802,-25.443120191951817,-8.811594744495471,-5.669230392239208,-3.4322257927097826
TCGA-CV-5970-01,TCGA.CV.5970.01A.11R.1686.07,01,HNSC,TCGA-CV-5970,Basal,Head and Neck,23.987481777025444,23.05570771578683,-26.778633992899962,-8.642961490845243,-5.470732155068698,-3.8097529494204694
TCGA-CV-5971-01,TCGA.CV.5971.01A.11R.1686.07,01,HNSC,TCGA-CV-5971,Mesenchymal,Head and Neck,21.836216284763488,28.750396911013006,-26.454245182901552,-9.00781445683745,-5.488221167665735,-3.521060188218805
TCGA-CV-5973-01,TCGA.CV.5973.01A.11R.1686.07,01,HNSC,TCGA-CV-5973,Basal,Head and Neck,20.30677600387721,24.278781419793866,-26.872233484321782,-8.734453178457475,-5.638465607735801,-3.528195335529436
TCGA-CV-5976-01,TCGA.CV.5976.01A.11R.1686.07,01,HNSC,TCGA-CV-5976,Basal,Head and Neck,27.418538771140543,28.3471347753214,-7.8266173549010585,-9.045883881725663,-3.68915309491987,-4.573501959295464
TCGA-CV-5977-01,TCGA.CV.5977.01A.11R.1686.07,01,HNSC,TCGA-CV-5977,Basal,Head and Neck,23.989173116644757,28.000835553122677,-7.045540079529269,-9.068215233746574,-3.491733652411319,-4.245169304681743
TCGA-CV-5978-01,TCGA.CV.5978.01A.11R.1686.07,01,HNSC,TCGA-CV-5978,Classical,Head and Neck,20.105748067725006,23.039241300495995,-21.909370106747893,-8.595612299866913,-5.82801322417003,-3.2937886572068464
TCGA-CV-5979-01,TCGA.CV.5979.01A.11R.1686.07,01,HNSC,TCGA-CV-5979,Basal,Head and Neck,25.431604528683863,23.01231291932495,-24.400730483083453,-8.65688893985316,-5.368569994097383,-3.8226930345099936
TCGA-CV-6003-01,TCGA.CV.6003.01A.11R.1686.07,01,HNSC,TCGA-CV-6003,Basal,Head and Neck,20.889879067734938,31.65893402231809,-8.91227146586049,-9.307705955510482,-3.241138551561716,-3.9550256811801683
TCGA-CV-6433-01,TCGA.CV.6433.01A.11R.1686.07,01,HNSC,TCGA-CV-6433,Atypical,Head and Neck,29.919913209403987,27.58338930079143,-9.613989693669389,-8.933273164956642,-3.8365602459644395,-4.597551226280807
TCGA-CV-6436-01,TCGA.CV.6436.01A.11R.1686.07,01,HNSC,TCGA-CV-6436,Basal,Head and Neck,22.149658099492697,25.41351127069677,-11.216844818871147,-8.760921948243139,-3.4829865094711767,-4.129617206075934
TCGA-CV-6441-01,TCGA.CV.6441.01A.11R.1686.07,01,HNSC,TCGA-CV-6441,Atypical,Head and Neck,20.87066081266653,29.14911635061716,-27.776401178621686,-9.092211713051809,-5.445101053472366,-3.468812671565386
TCGA-CV-6933-01,TCGA.CV.6933.01A.11R.1915.07,01,HNSC,TCGA-CV-6933,Classical,Head and Neck,17.85962175720473,32.604104660627804,-10.069344346366021,-9.245602803900454,-3.3035813461545733,-3.8650844948290284
TCGA-CV-6933-11,TCGA.CV.6933.11A.01R.1915.07,11,HNSC,,,,17.879798323207357,32.56154757911291,-10.07604060113923,-9.28621948277651,-3.2837438237346572,-3.851604929468967
TCGA-CV-6934-01,TCGA.CV.6934.01A.11R.1915.07,01,HNSC,TCGA-CV-6934,Mesenchymal,Head and Neck,30.655492581531366,29.140960919216663,-9.869564182767768,-8.96321535098081,-3.806747862548773,-4.5907969993591635
TCGA-CV-6934-11,TCGA.CV.6934.11A.01R.1915.07,11,HNSC,,,,26.033113787948764,24.72704454188333,-26.790765492653726,-8.633860334785465,-5.3926992964950315,-3.8895823244475993
TCGA-CV-6935-01,TCGA.CV.6935.01A.11R.1915.07,01,HNSC,TCGA-CV-6935,Classical,Head and Neck,21.17590113749837,32.020788338469394,-6.914567624619027,-9.340824116678332,-3.3608171392894666,-4.051216274082818
TCGA-CV-6935-11,TCGA.CV.6935.11A.01R.1915.07,11,HNSC,,,,19.518177295364573,22.909087245539006,-25.06975448464398,-8.699662407839762,-5.768581895762352,-3.448921640520135
